playerOne,gamesWon,gamesLost,gamesPlayed,winRatio,lane,playerTwo
Rammus,2,0,2,100,JUNGLE,Ryze
Rengar,3,1,4,75,JUNGLE,Ryze
Rumble,1,0,1,100,JUNGLE,Ryze
Sejuani,0,1,1,0,JUNGLE,Ryze
Shaco,3,1,4,75,JUNGLE,Ryze
Shyvana,2,0,2,100,JUNGLE,Ryze
Singed,0,1,1,0,JUNGLE,Ryze
Skarner,0,1,1,0,JUNGLE,Ryze
Trundle,0,1,1,0,JUNGLE,Ryze
Twitch,0,1,1,0,JUNGLE,Ryze
Vi,3,0,3,100,JUNGLE,Ryze
Viego,1,2,3,33.3333333333333,JUNGLE,Ryze
Volibear,3,2,5,60,JUNGLE,Ryze
Warwick,1,0,1,100,JUNGLE,Ryze
XinZhao,1,0,1,100,JUNGLE,Ryze
Zac,1,0,1,100,JUNGLE,Ryze
Zed,0,1,1,0,JUNGLE,Ryze
Aatrox,13,4,17,76.4705882352941,MIDDLE,Ryze
Ahri,286,207,493,58.0121703853955,MIDDLE,Ryze
Akali,259,220,479,54.0709812108559,MIDDLE,Ryze
Akshan,106,80,186,56.989247311828,MIDDLE,Ryze
Alistar,0,1,1,0,MIDDLE,Ryze
Amumu,0,2,2,0,MIDDLE,Ryze
Anivia,61,56,117,52.1367521367521,MIDDLE,Ryze
Annie,78,53,131,59.5419847328244,MIDDLE,Ryze
Aphelios,2,2,4,50,MIDDLE,Ryze
Ashe,13,2,15,86.6666666666667,MIDDLE,Ryze
AurelionSol,25,23,48,52.0833333333333,MIDDLE,Ryze
Azir,64,57,121,52.8925619834711,MIDDLE,Ryze
Bard,1,0,1,100,MIDDLE,Ryze
Belveth,3,0,3,100,MIDDLE,Ryze
Blitzcrank,0,2,2,0,MIDDLE,Ryze
Brand,35,20,55,63.6363636363636,MIDDLE,Ryze
Caitlyn,10,4,14,71.4285714285714,MIDDLE,Ryze
Camille,1,5,6,16.6666666666667,MIDDLE,Ryze
Cassiopeia,89,66,155,57.4193548387097,MIDDLE,Ryze
Chogath,13,6,19,68.4210526315789,MIDDLE,Ryze
Corki,101,79,180,56.1111111111111,MIDDLE,Ryze
Darius,7,3,10,70,MIDDLE,Ryze
Diana,48,42,90,53.3333333333333,MIDDLE,Ryze
Draven,2,9,11,18.1818181818182,MIDDLE,Ryze
DrMundo,7,1,8,87.5,MIDDLE,Ryze
Ekko,86,74,160,53.75,MIDDLE,Ryze
Elise,0,2,2,0,MIDDLE,Ryze
Evelynn,1,0,1,100,MIDDLE,Ryze
Ezreal,41,52,93,44.0860215053763,MIDDLE,Ryze
Fiddlesticks,1,3,4,25,MIDDLE,Ryze
Fiora,3,1,4,75,MIDDLE,Ryze
Fizz,114,90,204,55.8823529411765,MIDDLE,Ryze
Galio,35,21,56,62.5,MIDDLE,Ryze
Gangplank,104,92,196,53.0612244897959,MIDDLE,Ryze
Garen,5,6,11,45.4545454545455,MIDDLE,Ryze
Gnar,2,2,4,50,MIDDLE,Ryze
Gragas,19,23,42,45.2380952380952,MIDDLE,Ryze
Graves,23,10,33,69.6969696969697,MIDDLE,Ryze
Gwen,6,3,9,66.6666666666667,MIDDLE,Ryze
Hecarim,0,1,1,0,MIDDLE,Ryze
Heimerdinger,28,25,53,52.8301886792453,MIDDLE,Ryze
Illaoi,4,2,6,66.6666666666667,MIDDLE,Ryze
Irelia,151,125,276,54.7101449275362,MIDDLE,Ryze
Ivern,4,3,7,57.1428571428571,MIDDLE,Ryze
Janna,1,1,2,50,MIDDLE,Ryze
JarvanIV,2,1,3,66.6666666666667,MIDDLE,Ryze
Jax,1,4,5,20,MIDDLE,Ryze
Jayce,18,13,31,58.0645161290323,MIDDLE,Ryze
Jhin,7,4,11,63.6363636363636,MIDDLE,Ryze
Jinx,4,3,7,57.1428571428571,MIDDLE,Ryze
Kaisa,32,47,79,40.5063291139241,MIDDLE,Ryze
Kalista,3,0,3,100,MIDDLE,Ryze
Karma,19,10,29,65.5172413793103,MIDDLE,Ryze
Karthus,9,8,17,52.9411764705882,MIDDLE,Ryze
Kassadin,134,101,235,57.0212765957447,MIDDLE,Ryze
Katarina,356,286,642,55.4517133956386,MIDDLE,Ryze
Kayle,41,25,66,62.1212121212121,MIDDLE,Ryze
Kayn,3,0,3,100,MIDDLE,Ryze
Kennen,7,14,21,33.3333333333333,MIDDLE,Ryze
Khazix,1,1,2,50,MIDDLE,Ryze
Kindred,1,0,1,100,MIDDLE,Ryze
Kled,5,2,7,71.4285714285714,MIDDLE,Ryze
KogMaw,13,8,21,61.9047619047619,MIDDLE,Ryze
Leblanc,87,95,182,47.8021978021978,MIDDLE,Ryze
LeeSin,5,6,11,45.4545454545455,MIDDLE,Ryze
Lillia,3,3,6,50,MIDDLE,Ryze
Lissandra,84,57,141,59.5744680851064,MIDDLE,Ryze
Lucian,22,13,35,62.8571428571429,MIDDLE,Ryze
Lulu,1,2,3,33.3333333333333,MIDDLE,Ryze
Lux,208,157,365,56.986301369863,MIDDLE,Ryze
Malphite,17,12,29,58.6206896551724,MIDDLE,Ryze
Malzahar,133,90,223,59.6412556053812,MIDDLE,Ryze
MasterYi,4,4,8,50,MIDDLE,Ryze
MissFortune,13,4,17,76.4705882352941,MIDDLE,Ryze
MonkeyKing,6,4,10,60,MIDDLE,Ryze
Mordekaiser,10,8,18,55.5555555555556,MIDDLE,Ryze
Morgana,11,8,19,57.8947368421053,MIDDLE,Ryze
Nasus,6,11,17,35.2941176470588,MIDDLE,Ryze
Nautilus,0,1,1,0,MIDDLE,Ryze
Neeko,72,41,113,63.716814159292,MIDDLE,Ryze
Nidalee,2,1,3,66.6666666666667,MIDDLE,Ryze
Nilah,5,2,7,71.4285714285714,MIDDLE,Ryze
Nocturne,1,1,2,50,MIDDLE,Ryze
Nunu,11,6,17,64.7058823529412,MIDDLE,Ryze
Olaf,1,3,4,25,MIDDLE,Ryze
Orianna,70,64,134,52.2388059701493,MIDDLE,Ryze
Ornn,3,4,7,42.8571428571429,MIDDLE,Ryze
Pantheon,32,30,62,51.6129032258064,MIDDLE,Ryze
Pyke,20,17,37,54.0540540540541,MIDDLE,Ryze
Qiyana,108,91,199,54.2713567839196,MIDDLE,Ryze
Quinn,7,2,9,77.7777777777778,MIDDLE,Ryze
Rakan,2,5,7,28.5714285714286,MIDDLE,Ryze
RekSai,1,0,1,100,MIDDLE,Ryze
Renata,2,1,3,66.6666666666667,MIDDLE,Ryze
Renekton,7,3,10,70,MIDDLE,Ryze
Riven,3,5,8,37.5,MIDDLE,Ryze
Rumble,7,5,12,58.3333333333333,MIDDLE,Ryze
Samira,2,3,5,40,MIDDLE,Ryze
Sejuani,2,0,2,100,MIDDLE,Ryze
Senna,7,1,8,87.5,MIDDLE,Ryze
Seraphine,13,9,22,59.0909090909091,MIDDLE,Ryze
Sett,11,5,16,68.75,MIDDLE,Ryze
Shaco,3,3,6,50,MIDDLE,Ryze
Shen,0,1,1,0,MIDDLE,Ryze
Singed,7,6,13,53.8461538461538,MIDDLE,Ryze
Sion,3,6,9,33.3333333333333,MIDDLE,Ryze
Sivir,4,1,5,80,MIDDLE,Ryze
Sona,1,1,2,50,MIDDLE,Ryze
Soraka,3,5,8,37.5,MIDDLE,Ryze
Swain,48,28,76,63.1578947368421,MIDDLE,Ryze
Sylas,332,217,549,60.4735883424408,MIDDLE,Ryze
Syndra,93,85,178,52.247191011236,MIDDLE,Ryze
TahmKench,1,3,4,25,MIDDLE,Ryze
Taliyah,33,23,56,58.9285714285714,MIDDLE,Ryze
Talon,48,37,85,56.4705882352941,MIDDLE,Ryze
Teemo,9,6,15,60,MIDDLE,Ryze
Thresh,2,0,2,100,MIDDLE,Ryze
Tristana,20,11,31,64.5161290322581,MIDDLE,Ryze
Trundle,2,0,2,100,MIDDLE,Ryze
Tryndamere,8,9,17,47.0588235294118,MIDDLE,Ryze
TwistedFate,66,64,130,50.7692307692308,MIDDLE,Ryze
Twitch,6,13,19,31.5789473684211,MIDDLE,Ryze
Udyr,0,3,3,0,MIDDLE,Ryze
Urgot,1,3,4,25,MIDDLE,Ryze
Varus,26,11,37,70.2702702702703,MIDDLE,Ryze
Vayne,4,6,10,40,MIDDLE,Ryze
Veigar,273,172,445,61.3483146067416,MIDDLE,Ryze
Velkoz,37,18,55,67.2727272727273,MIDDLE,Ryze
Vex,187,135,322,58.0745341614907,MIDDLE,Ryze
Vi,2,3,5,40,MIDDLE,Ryze
Viego,6,5,11,54.5454545454545,MIDDLE,Ryze
Viktor,188,135,323,58.2043343653251,MIDDLE,Ryze
Vladimir,233,156,389,59.8971722365039,MIDDLE,Ryze
Volibear,4,3,7,57.1428571428571,MIDDLE,Ryze
Warwick,2,3,5,40,MIDDLE,Ryze
Xayah,7,0,7,100,MIDDLE,Ryze
Xerath,71,49,120,59.1666666666667,MIDDLE,Ryze
XinZhao,3,4,7,42.8571428571429,MIDDLE,Ryze
Yasuo,485,346,831,58.3634175691937,MIDDLE,Ryze
Yone,362,272,634,57.0977917981073,MIDDLE,Ryze
Yorick,1,2,3,33.3333333333333,MIDDLE,Ryze
Yuumi,1,1,2,50,MIDDLE,Ryze
Zac,0,1,1,0,MIDDLE,Ryze
Zed,298,234,532,56.015037593985,MIDDLE,Ryze
Zeri,29,38,67,43.2835820895522,MIDDLE,Ryze
Ziggs,30,13,43,69.7674418604651,MIDDLE,Ryze
Zilean,19,11,30,63.3333333333333,MIDDLE,Ryze
Zoe,64,78,142,45.0704225352113,MIDDLE,Ryze
Zyra,7,5,12,58.3333333333333,MIDDLE,Ryze
Akshan,1,0,1,100,BOTTOM,Ryze
Anivia,1,0,1,100,BOTTOM,Ryze
Annie,1,0,1,100,BOTTOM,Ryze
Aphelios,5,0,5,100,BOTTOM,Ryze
Ashe,8,3,11,72.7272727272727,BOTTOM,Ryze
AurelionSol,0,1,1,0,BOTTOM,Ryze
Caitlyn,8,5,13,61.5384615384615,BOTTOM,Ryze
Corki,1,0,1,100,BOTTOM,Ryze
Diana,1,0,1,100,BOTTOM,Ryze
Draven,8,3,11,72.7272727272727,BOTTOM,Ryze
Ezreal,10,9,19,52.6315789473684,BOTTOM,Ryze
Jhin,12,8,20,60,BOTTOM,Ryze
Jinx,13,9,22,59.0909090909091,BOTTOM,Ryze
Kaisa,7,7,14,50,BOTTOM,Ryze
Kalista,0,1,1,0,BOTTOM,Ryze
Karthus,1,0,1,100,BOTTOM,Ryze
Katarina,1,1,2,50,BOTTOM,Ryze
Kennen,1,0,1,100,BOTTOM,Ryze
KogMaw,0,4,4,0,BOTTOM,Ryze
Lucian,9,7,16,56.25,BOTTOM,Ryze
Lux,2,0,2,100,BOTTOM,Ryze
MissFortune,12,8,20,60,BOTTOM,Ryze
Mordekaiser,1,0,1,100,BOTTOM,Ryze
Nilah,2,2,4,50,BOTTOM,Ryze
Pantheon,0,1,1,0,BOTTOM,Ryze
Samira,9,4,13,69.2307692307692,BOTTOM,Ryze
Senna,1,2,3,33.3333333333333,BOTTOM,Ryze
Seraphine,1,1,2,50,BOTTOM,Ryze
Shaco,0,2,2,0,BOTTOM,Ryze
Sivir,5,1,6,83.3333333333333,BOTTOM,Ryze
Swain,1,0,1,100,BOTTOM,Ryze
Teemo,1,0,1,100,BOTTOM,Ryze
Tristana,4,0,4,100,BOTTOM,Ryze
Twitch,7,5,12,58.3333333333333,BOTTOM,Ryze
Varus,2,2,4,50,BOTTOM,Ryze
Vayne,7,3,10,70,BOTTOM,Ryze
Veigar,3,1,4,75,BOTTOM,Ryze
Xayah,5,4,9,55.5555555555556,BOTTOM,Ryze
Yasuo,3,3,6,50,BOTTOM,Ryze
Zed,0,1,1,0,BOTTOM,Ryze
Zeri,9,7,16,56.25,BOTTOM,Ryze
Ziggs,3,1,4,75,BOTTOM,Ryze
Alistar,1,2,3,33.3333333333333,UTILITY,Ryze
Amumu,1,1,2,50,UTILITY,Ryze
Anivia,0,1,1,0,UTILITY,Ryze
Ashe,1,0,1,100,UTILITY,Ryze
Bard,0,2,2,0,UTILITY,Ryze
Blitzcrank,4,2,6,66.6666666666667,UTILITY,Ryze
Brand,1,1,2,50,UTILITY,Ryze
Braum,0,1,1,0,UTILITY,Ryze
Chogath,0,1,1,0,UTILITY,Ryze
Galio,1,1,2,50,UTILITY,Ryze
Janna,2,1,3,66.6666666666667,UTILITY,Ryze
Karma,7,0,7,100,UTILITY,Ryze
Leona,3,3,6,50,UTILITY,Ryze
Lulu,1,0,1,100,UTILITY,Ryze
Lux,6,4,10,60,UTILITY,Ryze
Malphite,1,0,1,100,UTILITY,Ryze
MissFortune,1,2,3,33.3333333333333,UTILITY,Ryze
Morgana,5,2,7,71.4285714285714,UTILITY,Ryze
Nami,8,5,13,61.5384615384615,UTILITY,Ryze
Nautilus,1,0,1,100,UTILITY,Ryze
Neeko,0,3,3,0,UTILITY,Ryze
Pantheon,2,1,3,66.6666666666667,UTILITY,Ryze
Poppy,1,0,1,100,UTILITY,Ryze
Pyke,7,5,12,58.3333333333333,UTILITY,Ryze
Rakan,2,1,3,66.6666666666667,UTILITY,Ryze
Renata,1,2,3,33.3333333333333,UTILITY,Ryze
Senna,5,0,5,100,UTILITY,Ryze
Seraphine,3,2,5,60,UTILITY,Ryze
Sett,1,0,1,100,UTILITY,Ryze
Shaco,2,1,3,66.6666666666667,UTILITY,Ryze
Shen,1,0,1,100,UTILITY,Ryze
Singed,1,0,1,100,UTILITY,Ryze
Sion,1,0,1,100,UTILITY,Ryze
Sona,4,0,4,100,UTILITY,Ryze
Soraka,3,1,4,75,UTILITY,Ryze
Swain,5,2,7,71.4285714285714,UTILITY,Ryze
TahmKench,0,1,1,0,UTILITY,Ryze
Teemo,2,1,3,66.6666666666667,UTILITY,Ryze
Thresh,8,1,9,88.8888888888889,UTILITY,Ryze
Tryndamere,0,1,1,0,UTILITY,Ryze
TwistedFate,1,0,1,100,UTILITY,Ryze
Urgot,0,1,1,0,UTILITY,Ryze
Veigar,1,0,1,100,UTILITY,Ryze
Yone,0,1,1,0,UTILITY,Ryze
Yuumi,4,4,8,50,UTILITY,Ryze
Zoe,1,0,1,100,UTILITY,Ryze
Zyra,2,3,5,40,UTILITY,Ryze
Aatrox,19,15,34,55.8823529411765,TOP,Samira
Akali,12,17,29,41.3793103448276,TOP,Samira
Akshan,4,10,14,28.5714285714286,TOP,Samira
Alistar,0,1,1,0,TOP,Samira
Anivia,0,1,1,0,TOP,Samira
Annie,0,1,1,0,TOP,Samira
Aphelios,1,0,1,100,TOP,Samira
Ashe,2,1,3,66.6666666666667,TOP,Samira
AurelionSol,0,1,1,0,TOP,Samira
Bard,1,0,1,100,TOP,Samira
Brand,0,4,4,0,TOP,Samira
Caitlyn,0,2,2,0,TOP,Samira
Camille,8,11,19,42.1052631578947,TOP,Samira
Cassiopeia,1,1,2,50,TOP,Samira
Chogath,14,5,19,73.6842105263158,TOP,Samira
Corki,1,0,1,100,TOP,Samira
Darius,16,18,34,47.0588235294118,TOP,Samira
Diana,1,0,1,100,TOP,Samira
Draven,2,0,2,100,TOP,Samira
DrMundo,9,8,17,52.9411764705882,TOP,Samira
Evelynn,0,1,1,0,TOP,Samira
Ezreal,1,1,2,50,TOP,Samira
Fiora,33,25,58,56.8965517241379,TOP,Samira
Galio,0,1,1,0,TOP,Samira
Gangplank,34,36,70,48.5714285714286,TOP,Samira
Garen,23,19,42,54.7619047619048,TOP,Samira
Gnar,11,8,19,57.8947368421053,TOP,Samira
Gragas,4,6,10,40,TOP,Samira
Graves,6,5,11,54.5454545454545,TOP,Samira
Gwen,14,7,21,66.6666666666667,TOP,Samira
Hecarim,0,1,1,0,TOP,Samira
Heimerdinger,5,1,6,83.3333333333333,TOP,Samira
Illaoi,13,10,23,56.5217391304348,TOP,Samira
Irelia,20,13,33,60.6060606060606,TOP,Samira
Ivern,0,1,1,0,TOP,Samira
Janna,0,1,1,0,TOP,Samira
Jax,14,16,30,46.6666666666667,TOP,Samira
Jayce,5,4,9,55.5555555555556,TOP,Samira
Kaisa,0,1,1,0,TOP,Samira
Kalista,1,1,2,50,TOP,Samira
Karma,4,2,6,66.6666666666667,TOP,Samira
Karthus,2,0,2,100,TOP,Samira
Kassadin,2,0,2,100,TOP,Samira
Kayle,32,18,50,64,TOP,Samira
Kayn,3,1,4,75,TOP,Samira
Kennen,7,10,17,41.1764705882353,TOP,Samira
Kled,8,7,15,53.3333333333333,TOP,Samira
Leblanc,0,1,1,0,TOP,Samira
LeeSin,2,2,4,50,TOP,Samira
Lillia,4,6,10,40,TOP,Samira
Lucian,1,1,2,50,TOP,Samira
Lulu,1,0,1,100,TOP,Samira
Lux,0,1,1,0,TOP,Samira
Malphite,13,3,16,81.25,TOP,Samira
Maokai,1,1,2,50,TOP,Samira
MasterYi,2,0,2,100,TOP,Samira
MonkeyKing,6,6,12,50,TOP,Samira
Mordekaiser,20,17,37,54.0540540540541,TOP,Samira
Nasus,17,6,23,73.9130434782609,TOP,Samira
Nautilus,0,1,1,0,TOP,Samira
Nidalee,0,2,2,0,TOP,Samira
Nilah,0,1,1,0,TOP,Samira
Nocturne,1,1,2,50,TOP,Samira
Olaf,10,3,13,76.9230769230769,TOP,Samira
Ornn,10,10,20,50,TOP,Samira
Pantheon,3,1,4,75,TOP,Samira
Poppy,4,2,6,66.6666666666667,TOP,Samira
Pyke,1,0,1,100,TOP,Samira
Quinn,9,4,13,69.2307692307692,TOP,Samira
Rammus,1,0,1,100,TOP,Samira
RekSai,1,1,2,50,TOP,Samira
Renata,1,0,1,100,TOP,Samira
Renekton,8,6,14,57.1428571428571,TOP,Samira
Rengar,2,6,8,25,TOP,Samira
Riven,14,12,26,53.8461538461538,TOP,Samira
Rumble,3,1,4,75,TOP,Samira
Sejuani,2,1,3,66.6666666666667,TOP,Samira
Senna,2,1,3,66.6666666666667,TOP,Samira
Sett,13,13,26,50,TOP,Samira
Shaco,1,2,3,33.3333333333333,TOP,Samira
Shen,22,11,33,66.6666666666667,TOP,Samira
Shyvana,2,2,4,50,TOP,Samira
Singed,5,5,10,50,TOP,Samira
Sion,20,22,42,47.6190476190476,TOP,Samira
Swain,6,3,9,66.6666666666667,TOP,Samira
Sylas,1,0,1,100,TOP,Samira
TahmKench,10,8,18,55.5555555555556,TOP,Samira
Taliyah,1,1,2,50,TOP,Samira
Taric,1,2,3,33.3333333333333,TOP,Samira
Teemo,30,17,47,63.8297872340426,TOP,Samira
Thresh,0,1,1,0,TOP,Samira
Tristana,0,1,1,0,TOP,Samira
Trundle,1,1,2,50,TOP,Samira
Tryndamere,15,5,20,75,TOP,Samira
TwistedFate,0,1,1,0,TOP,Samira
Twitch,1,0,1,100,TOP,Samira
Udyr,1,3,4,25,TOP,Samira
Urgot,9,10,19,47.3684210526316,TOP,Samira
Vayne,9,20,29,31.0344827586207,TOP,Samira
Veigar,1,0,1,100,TOP,Samira
Velkoz,0,1,1,0,TOP,Samira
Viego,2,2,4,50,TOP,Samira
Viktor,2,1,3,66.6666666666667,TOP,Samira
Vladimir,4,2,6,66.6666666666667,TOP,Samira
Volibear,17,5,22,77.2727272727273,TOP,Samira
Warwick,5,2,7,71.4285714285714,TOP,Samira
Xerath,0,1,1,0,TOP,Samira
Yasuo,11,10,21,52.3809523809524,TOP,Samira
Yone,16,19,35,45.7142857142857,TOP,Samira
Yorick,15,10,25,60,TOP,Samira
Zac,1,0,1,100,TOP,Samira
Zed,0,1,1,0,TOP,Samira
Zeri,2,1,3,66.6666666666667,TOP,Samira
Aatrox,1,1,2,50,JUNGLE,Samira
Amumu,3,0,3,100,JUNGLE,Samira
Anivia,0,1,1,0,JUNGLE,Samira
Belveth,2,3,5,40,JUNGLE,Samira
Diana,1,1,2,50,JUNGLE,Samira
Ekko,4,0,4,100,JUNGLE,Samira
Evelynn,2,2,4,50,JUNGLE,Samira
Fiddlesticks,3,0,3,100,JUNGLE,Samira
Graves,1,0,1,100,JUNGLE,Samira
Hecarim,0,1,1,0,JUNGLE,Samira
Ivern,0,1,1,0,JUNGLE,Samira
JarvanIV,0,1,1,0,JUNGLE,Samira
Karthus,1,1,2,50,JUNGLE,Samira
Kayn,5,2,7,71.4285714285714,JUNGLE,Samira
Khazix,1,0,1,100,JUNGLE,Samira
Kindred,3,2,5,60,JUNGLE,Samira
LeeSin,3,2,5,60,JUNGLE,Samira
Lillia,1,2,3,33.3333333333333,JUNGLE,Samira
Malphite,0,1,1,0,JUNGLE,Samira
MasterYi,4,2,6,66.6666666666667,JUNGLE,Samira
Nasus,0,1,1,0,JUNGLE,Samira
Neeko,0,1,1,0,JUNGLE,Samira
Nocturne,2,1,3,66.6666666666667,JUNGLE,Samira
Nunu,2,0,2,100,JUNGLE,Samira
Olaf,1,0,1,100,JUNGLE,Samira
Poppy,0,1,1,0,JUNGLE,Samira
Pyke,0,1,1,0,JUNGLE,Samira
Qiyana,1,0,1,100,JUNGLE,Samira
Rammus,3,0,3,100,JUNGLE,Samira
RekSai,0,1,1,0,JUNGLE,Samira
Rengar,1,3,4,25,JUNGLE,Samira
Sejuani,0,1,1,0,JUNGLE,Samira
Sett,2,0,2,100,JUNGLE,Samira
Shaco,1,3,4,25,JUNGLE,Samira
Shyvana,0,1,1,0,JUNGLE,Samira
Sion,1,1,2,50,JUNGLE,Samira
Taliyah,1,0,1,100,JUNGLE,Samira
Trundle,1,0,1,100,JUNGLE,Samira
Twitch,1,0,1,100,JUNGLE,Samira
Udyr,1,0,1,100,JUNGLE,Samira
Vi,2,1,3,66.6666666666667,JUNGLE,Samira
Viego,3,2,5,60,JUNGLE,Samira
Volibear,2,0,2,100,JUNGLE,Samira
Warwick,2,1,3,66.6666666666667,JUNGLE,Samira
Zac,2,0,2,100,JUNGLE,Samira
Zed,1,1,2,50,JUNGLE,Samira
Ahri,21,15,36,58.3333333333333,MIDDLE,Samira
Akali,26,27,53,49.0566037735849,MIDDLE,Samira
Akshan,13,16,29,44.8275862068966,MIDDLE,Samira
Anivia,4,8,12,33.3333333333333,MIDDLE,Samira
Annie,5,4,9,55.5555555555556,MIDDLE,Samira
Aphelios,0,1,1,0,MIDDLE,Samira
Ashe,1,0,1,100,MIDDLE,Samira
AurelionSol,2,2,4,50,MIDDLE,Samira
Azir,7,2,9,77.7777777777778,MIDDLE,Samira
Brand,2,5,7,28.5714285714286,MIDDLE,Samira
Caitlyn,2,1,3,66.6666666666667,MIDDLE,Samira
Camille,0,1,1,0,MIDDLE,Samira
Cassiopeia,3,3,6,50,MIDDLE,Samira
Chogath,2,0,2,100,MIDDLE,Samira
Corki,3,9,12,25,MIDDLE,Samira
Diana,7,4,11,63.6363636363636,MIDDLE,Samira
Ekko,3,4,7,42.8571428571429,MIDDLE,Samira
Ezreal,4,6,10,40,MIDDLE,Samira
Fiora,1,1,2,50,MIDDLE,Samira
Fizz,11,6,17,64.7058823529412,MIDDLE,Samira
Galio,2,2,4,50,MIDDLE,Samira
Gangplank,12,9,21,57.1428571428571,MIDDLE,Samira
Garen,1,0,1,100,MIDDLE,Samira
Gragas,0,4,4,0,MIDDLE,Samira
Graves,0,2,2,0,MIDDLE,Samira
Heimerdinger,2,2,4,50,MIDDLE,Samira
Illaoi,1,0,1,100,MIDDLE,Samira
Irelia,5,15,20,25,MIDDLE,Samira
JarvanIV,1,0,1,100,MIDDLE,Samira
Jayce,1,1,2,50,MIDDLE,Samira
Jhin,7,2,9,77.7777777777778,MIDDLE,Samira
Kaisa,6,4,10,60,MIDDLE,Samira
Karma,1,0,1,100,MIDDLE,Samira
Karthus,1,3,4,25,MIDDLE,Samira
Kassadin,6,10,16,37.5,MIDDLE,Samira
Katarina,23,37,60,38.3333333333333,MIDDLE,Samira
Kayle,0,1,1,0,MIDDLE,Samira
Kayn,1,0,1,100,MIDDLE,Samira
Kennen,1,2,3,33.3333333333333,MIDDLE,Samira
Kindred,0,1,1,0,MIDDLE,Samira
KogMaw,2,0,2,100,MIDDLE,Samira
Leblanc,3,7,10,30,MIDDLE,Samira
LeeSin,0,1,1,0,MIDDLE,Samira
Lissandra,1,9,10,10,MIDDLE,Samira
Lucian,1,3,4,25,MIDDLE,Samira
Lulu,0,1,1,0,MIDDLE,Samira
Lux,17,5,22,77.2727272727273,MIDDLE,Samira
Malphite,3,3,6,50,MIDDLE,Samira
Malzahar,7,5,12,58.3333333333333,MIDDLE,Samira
MasterYi,2,0,2,100,MIDDLE,Samira
MissFortune,1,3,4,25,MIDDLE,Samira
MonkeyKing,1,0,1,100,MIDDLE,Samira
Mordekaiser,0,1,1,0,MIDDLE,Samira
Morgana,0,2,2,0,MIDDLE,Samira
Nautilus,0,1,1,0,MIDDLE,Samira
Neeko,2,3,5,40,MIDDLE,Samira
Nunu,0,1,1,0,MIDDLE,Samira
Orianna,9,4,13,69.2307692307692,MIDDLE,Samira
Ornn,1,0,1,100,MIDDLE,Samira
Pantheon,2,2,4,50,MIDDLE,Samira
Pyke,2,2,4,50,MIDDLE,Samira
Qiyana,4,11,15,26.6666666666667,MIDDLE,Samira
Quinn,0,1,1,0,MIDDLE,Samira
Rakan,1,0,1,100,MIDDLE,Samira
RekSai,1,0,1,100,MIDDLE,Samira
Renekton,1,0,1,100,MIDDLE,Samira
Riven,0,1,1,0,MIDDLE,Samira
Rumble,0,1,1,0,MIDDLE,Samira
Ryze,3,2,5,60,MIDDLE,Samira
Seraphine,1,2,3,33.3333333333333,MIDDLE,Samira
Sett,0,1,1,0,MIDDLE,Samira
Shaco,1,1,2,50,MIDDLE,Samira
Singed,1,0,1,100,MIDDLE,Samira
Sion,1,0,1,100,MIDDLE,Samira
Soraka,0,1,1,0,MIDDLE,Samira
Swain,5,0,5,100,MIDDLE,Samira
Sylas,22,21,43,51.1627906976744,MIDDLE,Samira
Syndra,3,4,7,42.8571428571429,MIDDLE,Samira
Taliyah,7,6,13,53.8461538461538,MIDDLE,Samira
Talon,4,6,10,40,MIDDLE,Samira
Teemo,2,0,2,100,MIDDLE,Samira
Thresh,0,1,1,0,MIDDLE,Samira
Tristana,2,2,4,50,MIDDLE,Samira
Tryndamere,0,1,1,0,MIDDLE,Samira
TwistedFate,9,5,14,64.2857142857143,MIDDLE,Samira
Twitch,1,0,1,100,MIDDLE,Samira
Varus,0,4,4,0,MIDDLE,Samira
Vayne,0,2,2,0,MIDDLE,Samira
Veigar,15,14,29,51.7241379310345,MIDDLE,Samira
Velkoz,4,2,6,66.6666666666667,MIDDLE,Samira
Vex,11,12,23,47.8260869565217,MIDDLE,Samira
Vi,1,1,2,50,MIDDLE,Samira
Viktor,12,11,23,52.1739130434783,MIDDLE,Samira
Vladimir,19,16,35,54.2857142857143,MIDDLE,Samira
Volibear,1,0,1,100,MIDDLE,Samira
Xayah,1,0,1,100,MIDDLE,Samira
Xerath,5,8,13,38.4615384615385,MIDDLE,Samira
Yasuo,36,39,75,48,MIDDLE,Samira
Yone,28,31,59,47.4576271186441,MIDDLE,Samira
Yuumi,0,1,1,0,MIDDLE,Samira
Zac,1,0,1,100,MIDDLE,Samira
Zed,22,24,46,47.8260869565217,MIDDLE,Samira
Zeri,1,3,4,25,MIDDLE,Samira
Ziggs,3,3,6,50,MIDDLE,Samira
Zilean,0,2,2,0,MIDDLE,Samira
Zoe,5,5,10,50,MIDDLE,Samira
Zyra,1,0,1,100,MIDDLE,Samira
Aatrox,12,9,21,57.1428571428571,BOTTOM,Samira
Ahri,29,36,65,44.6153846153846,BOTTOM,Samira
Akali,7,14,21,33.3333333333333,BOTTOM,Samira
Akshan,78,112,190,41.0526315789474,BOTTOM,Samira
Alistar,2,4,6,33.3333333333333,BOTTOM,Samira
Amumu,1,5,6,16.6666666666667,BOTTOM,Samira
Anivia,21,21,42,50,BOTTOM,Samira
Annie,15,9,24,62.5,BOTTOM,Samira
Aphelios,725,948,1673,43.335325762104,BOTTOM,Samira
